"geoid","name","state","county","total_energy_burden","electricity_burden","gas_burden","other_burden","total_energy_cost","electricity_cost","gas_cost","other_cost","total_households","income","black","amerind","asian","hawaiian_pi","hispanic","white","multiracial","other_race","no_high_school","high_school","some_college","bachelor"
51179010205,"Census Tract 102.05, Stafford County","Virginia","Stafford County",2,1,0,0,2987,2249,556,182,1915,164894,15,1,4,0,3,56,8,13,6,22,32,40
51179010206,"Census Tract 102.06, Stafford County","Virginia","Stafford County",2,1,0,0,2818,2159,538,121,1741,144265,22,0,7,0,12,39,11,9,11,24,32,33
51179010210,"Census Tract 102.10, Stafford County","Virginia","Stafford County",2,1,1,0,2791,1782,993,16,3240,180659,33,0,7,0,4,39,12,6,3,10,31,57
51179010211,"Census Tract 102.11, Stafford County","Virginia","Stafford County",2,1,0,0,2332,1688,631,13,1445,131456,27,0,9,0,1,32,15,16,14,21,26,39
51179010212,"Census Tract 102.12, Stafford County","Virginia","Stafford County",2,1,0,0,2424,1812,594,18,1281,152432,27,0,5,0,2,46,9,11,5,19,24,52
51179010213,"Census Tract 102.13, Stafford County","Virginia","Stafford County",2,1,1,0,3079,1777,1283,19,720,192767,27,0,2,0,4,56,7,3,1,1,30,68
51179010214,"Census Tract 102.14, Stafford County","Virginia","Stafford County",2,1,0,0,2590,1939,586,65,1170,155320,17,0,4,0,6,57,9,7,2,36,22,40
51179010215,"Census Tract 102.15, Stafford County","Virginia","Stafford County",3,2,1,0,2401,1842,544,15,686,95867,45,0,0,0,2,32,1,20,13,18,49,20
51179010216,"Census Tract 102.16, Stafford County","Virginia","Stafford County",2,2,1,0,2158,1607,535,16,2695,101350,21,0,5,0,8,24,17,25,25,18,23,34
51179010217,"Census Tract 102.17, Stafford County","Virginia","Stafford County",2,1,1,0,3957,2368,1458,131,1594,215599,10,1,6,0,3,73,2,4,4,6,14,76
51179010218,"Census Tract 102.18, Stafford County","Virginia","Stafford County",2,1,1,0,3274,2317,931,26,1009,172551,19,0,4,0,3,59,7,7,1,21,23,55
51179010219,"Census Tract 102.19, Stafford County","Virginia","Stafford County",2,1,1,0,3134,2185,926,23,426,174503,29,0,3,0,3,55,10,0,0,12,22,66
51179010301,"Census Tract 103.01, Stafford County","Virginia","Stafford County",2,1,0,0,3472,2288,849,335,1515,173361,6,0,2,0,4,78,10,0,3,17,33,47
51179010304,"Census Tract 103.04, Stafford County","Virginia","Stafford County",2,1,1,0,2569,1580,901,88,2704,119213,24,0,3,0,6,54,11,2,2,18,40,40
51179010305,"Census Tract 103.05, Stafford County","Virginia","Stafford County",2,1,1,0,2982,1990,905,87,2160,151583,19,0,6,0,5,63,5,2,1,17,31,50
51179010306,"Census Tract 103.06, Stafford County","Virginia","Stafford County",2,1,1,0,2362,1671,673,18,872,123527,45,0,1,0,4,24,14,12,4,23,34,38
51179010307,"Census Tract 103.07, Stafford County","Virginia","Stafford County",2,1,1,0,2782,1773,992,17,3043,152446,14,0,4,0,6,64,7,5,1,14,25,60
51179010308,"Census Tract 103.08, Stafford County","Virginia","Stafford County",2,2,0,0,2996,2257,611,128,962,135959,4,0,1,0,3,77,11,3,2,25,28,44
51179010403,"Census Tract 104.03, Stafford County","Virginia","Stafford County",2,1,0,0,3029,2118,771,140,1211,162570,8,0,4,0,3,68,10,7,3,23,28,47
51179010404,"Census Tract 104.04, Stafford County","Virginia","Stafford County",2,1,1,0,2867,1828,953,86,2412,157695,28,1,3,0,5,57,7,0,2,7,31,59
51179010405,"Census Tract 104.05, Stafford County","Virginia","Stafford County",2,1,1,0,2866,2064,750,52,2359,149641,10,2,1,0,0,76,10,1,1,15,29,56
51179010406,"Census Tract 104.06, Stafford County","Virginia","Stafford County",2,1,1,0,2817,1862,752,203,1223,134457,11,0,1,0,2,65,19,0,1,27,26,46
51179010502,"Census Tract 105.02, Stafford County","Virginia","Stafford County",2,1,1,0,3003,1893,717,393,1502,133914,8,1,3,0,1,78,8,1,4,18,30,49
51179010503,"Census Tract 105.03, Stafford County","Virginia","Stafford County",2,2,0,0,3397,2370,587,440,845,140825,1,1,0,0,2,79,15,1,7,25,33,35
51179010504,"Census Tract 105.04, Stafford County","Virginia","Stafford County",2,2,0,0,3319,2249,696,374,689,148849,8,0,0,0,1,70,12,8,15,23,23,38
51181860100,"Census Tract 8601, Surry County","Virginia","Surry County",4,3,1,1,3334,2170,586,578,1284,82940,39,0,0,0,2,57,2,0,10,23,36,31
51181860200,"Census Tract 8602, Surry County","Virginia","Surry County",4,2,1,1,3381,2212,652,517,1461,95169,44,0,0,0,1,52,2,2,16,30,32,22
51183870100,"Census Tract 8701, Sussex County","Virginia","Sussex County",4,3,1,1,3018,2047,451,520,1133,76984,42,0,0,0,0,57,1,0,13,32,34,21
51183870201,"Census Tract 8702.01, Sussex County","Virginia","Sussex County",3,3,1,0,2631,2014,487,130,795,76154,51,1,0,0,0,45,3,0,18,30,34,17
51183870300,"Census Tract 8703, Sussex County","Virginia","Sussex County",3,3,0,0,2858,2295,346,217,1077,82036,65,0,0,0,5,26,3,1,24,30,27,19
51183870400,"Census Tract 8704, Sussex County","Virginia","Sussex County",4,3,0,1,3284,2478,329,477,693,78079,59,0,1,0,0,37,3,0,16,38,34,12
51185020100,"Census Tract 201, Tazewell County","Virginia","Tazewell County",5,3,1,1,2889,1721,431,737,798,54145,8,0,0,0,1,89,3,0,13,54,27,7
51185020200,"Census Tract 202, Tazewell County","Virginia","Tazewell County",4,3,0,0,2111,1833,175,103,1959,54719,13,0,0,0,0,86,0,0,27,30,32,12
51185020301,"Census Tract 203.01, Tazewell County","Virginia","Tazewell County",4,3,0,0,2663,2207,314,142,906,70082,11,0,0,0,0,84,5,0,13,34,49,4
51185020302,"Census Tract 203.02, Tazewell County","Virginia","Tazewell County",4,3,1,0,2477,1862,339,276,1338,59944,0,0,0,0,0,99,1,0,14,48,29,10
51185020400,"Census Tract 204, Tazewell County","Virginia","Tazewell County",5,4,0,0,3061,2517,259,285,1552,60918,2,0,0,0,0,98,0,1,13,32,45,11
51185020500,"Census Tract 205, Tazewell County","Virginia","Tazewell County",4,4,0,0,2390,1969,217,204,1171,55409,0,0,0,1,0,98,2,0,15,40,29,16
51185020600,"Census Tract 206, Tazewell County","Virginia","Tazewell County",3,3,0,0,2500,2066,326,108,1485,80090,0,0,2,0,0,97,1,0,12,33,30,26
51185020700,"Census Tract 207, Tazewell County","Virginia","Tazewell County",3,2,0,0,2610,2069,319,222,886,86954,5,0,0,0,0,94,0,0,7,35,38,20
51185020800,"Census Tract 208, Tazewell County","Virginia","Tazewell County",4,3,1,0,2515,1885,436,194,1028,58732,7,0,0,0,0,88,5,0,7,36,48,10
51185020900,"Census Tract 209, Tazewell County","Virginia","Tazewell County",6,5,0,1,3043,2583,201,259,780,51107,0,0,0,0,0,99,1,0,17,34,29,20
51185021000,"Census Tract 210, Tazewell County","Virginia","Tazewell County",4,4,1,0,2392,1961,281,150,1631,56021,0,0,2,0,0,98,0,0,14,33,42,11
51185021101,"Census Tract 211.01, Tazewell County","Virginia","Tazewell County",4,3,1,0,2519,1984,331,204,1091,62530,5,1,0,0,0,90,2,2,10,27,47,16
51185021102,"Census Tract 211.02, Tazewell County","Virginia","Tazewell County",2,2,0,0,2420,2093,213,114,1175,100238,2,0,4,0,0,90,3,1,7,28,33,33
51187020101,"Census Tract 201.01, Warren County","Virginia","Warren County",2,2,0,0,2777,2078,481,218,1856,123168,3,1,1,0,2,81,7,5,6,22,37,35
51187020102,"Census Tract 201.02, Warren County","Virginia","Warren County",3,2,0,0,2579,2060,396,123,1470,98823,1,0,0,0,1,96,1,0,5,17,55,23
51187020200,"Census Tract 202, Warren County","Virginia","Warren County",2,1,1,0,3209,1906,797,506,1272,139919,8,0,1,0,1,84,4,2,5,23,33,38
51187020300,"Census Tract 203, Warren County","Virginia","Warren County",3,2,1,0,2764,1931,455,378,2715,86729,2,0,2,0,0,90,2,2,8,46,25,21
51187020400,"Census Tract 204, Warren County","Virginia","Warren County",4,3,0,1,2621,1926,235,460,2024,69554,13,0,0,0,1,74,7,5,16,35,28,22
51187020500,"Census Tract 205, Warren County","Virginia","Warren County",4,3,1,1,3220,2050,447,723,1638,72652,12,0,1,0,2,62,12,11,18,28,37,16
51187020601,"Census Tract 206.01, Warren County","Virginia","Warren County",3,2,0,1,3415,2481,373,561,1859,111453,4,0,5,0,3,83,5,1,11,34,27,28
51187020602,"Census Tract 206.02, Warren County","Virginia","Warren County",3,2,0,0,2743,2178,318,247,1058,98664,5,0,0,0,5,78,6,6,12,39,20,29
51187020700,"Census Tract 207, Warren County","Virginia","Warren County",3,2,1,0,3188,2000,698,490,1343,119871,0,0,0,0,0,99,0,0,12,31,29,28
51191010101,"Census Tract 101.01, Washington County","Virginia","Washington County",3,2,0,0,1884,1600,194,90,1537,68019,1,0,0,0,0,97,2,0,7,45,29,19
51191010102,"Census Tract 101.02, Washington County","Virginia","Washington County",2,2,0,0,2187,1844,266,77,1242,93657,1,0,2,0,1,96,0,0,9,29,32,30
51191010200,"Census Tract 102, Washington County","Virginia","Washington County",3,2,0,0,2007,1654,203,150,2140,67190,0,0,0,0,0,96,4,0,10,41,33,16
51191010301,"Census Tract 103.01, Washington County","Virginia","Washington County",4,3,0,0,2345,1892,248,205,1230,63182,2,0,0,0,0,96,1,0,11,48,33,8
51191010302,"Census Tract 103.02, Washington County","Virginia","Washington County",3,2,0,0,2288,1844,242,202,1153,81551,0,0,0,0,0,91,2,7,17,39,28,15
51191010401,"Census Tract 104.01, Washington County","Virginia","Washington County",2,2,0,0,2203,1923,199,81,1102,110062,1,0,0,0,1,95,3,0,6,16,20,58
51191010402,"Census Tract 104.02, Washington County","Virginia","Washington County",2,2,0,0,2018,1729,169,120,1529,82414,0,0,1,0,1,96,2,0,10,29,27,34
51191010501,"Census Tract 105.01, Washington County","Virginia","Washington County",2,2,0,0,1873,1631,158,84,1865,79633,1,0,1,0,0,95,2,0,6,20,31,43
51191010502,"Census Tract 105.02, Washington County","Virginia","Washington County",3,3,0,0,1894,1668,135,91,1844,63814,9,0,2,0,1,84,3,0,12,23,33,33
51191010601,"Census Tract 106.01, Washington County","Virginia","Washington County",3,2,0,0,2026,1730,140,156,1648,76412,1,0,0,0,0,98,1,0,10,27,25,37
51191010602,"Census Tract 106.02, Washington County","Virginia","Washington County",3,2,0,0,2179,1812,174,193,767,77406,8,0,1,0,3,85,2,1,14,26,38,22
51191010700,"Census Tract 107, Washington County","Virginia","Washington County",3,2,0,0,2258,1793,176,289,1738,76359,1,0,0,0,0,97,1,0,17,36,23,24
51191010800,"Census Tract 108, Washington County","Virginia","Washington County",4,3,0,1,2467,1713,308,446,1126,66940,1,0,0,0,0,96,3,0,11,34,28,26
51191010900,"Census Tract 109, Washington County","Virginia","Washington County",3,3,0,0,2224,1782,205,237,1655,67968,0,0,0,0,0,99,1,0,13,33,31,23
51191011000,"Census Tract 110, Washington County","Virginia","Washington County",2,2,0,0,2343,1900,298,145,1437,105938,0,0,0,0,0,97,2,1,5,23,33,39
51193010101,"Census Tract 101.01, Westmoreland County","Virginia","Westmoreland County",3,2,1,0,2836,1787,700,349,1052,88901,25,0,0,0,0,64,6,5,23,39,11,27
51193010102,"Census Tract 101.02, Westmoreland County","Virginia","Westmoreland County",4,3,1,1,3005,1956,438,611,932,77216,54,0,0,0,0,44,2,0,21,31,20,28
51193010200,"Census Tract 102, Westmoreland County","Virginia","Westmoreland County",3,2,0,1,2931,2085,361,485,1420,86093,31,0,1,0,1,57,9,1,12,36,26,25
51193010300,"Census Tract 103, Westmoreland County","Virginia","Westmoreland County",4,3,1,1,2919,2042,391,486,1573,77789,10,0,1,0,2,61,8,17,20,37,32,11
51193010401,"Census Tract 104.01, Westmoreland County","Virginia","Westmoreland County",3,2,0,0,2996,2386,361,249,1068,96099,31,0,0,0,2,62,5,0,9,44,34,13
51193010402,"Census Tract 104.02, Westmoreland County","Virginia","Westmoreland County",4,3,1,0,2620,2012,411,197,1787,72513,10,1,3,0,0,80,5,1,12,35,29,24
51195930700,"Census Tract 9307, Wise County","Virginia","Wise County",4,3,1,0,2445,1920,306,219,1005,55161,14,0,2,0,0,81,1,1,19,42,24,15
51195930800,"Census Tract 9308, Wise County","Virginia","Wise County",4,3,0,0,2487,2037,259,191,731,63525,0,0,0,0,1,99,0,0,15,41,32,12
51195930900,"Census Tract 9309, Wise County","Virginia","Wise County",4,3,0,0,2482,2072,266,144,1707,62734,1,0,2,0,0,92,5,0,26,18,35,21
51195931000,"Census Tract 9310, Wise County","Virginia","Wise County",4,4,1,0,2546,2104,290,152,823,57914,0,0,0,0,0,97,0,2,42,25,24,9
51195931100,"Census Tract 9311, Wise County","Virginia","Wise County",6,5,1,0,2499,2067,256,176,1020,45010,3,0,0,0,0,89,8,0,23,30,38,10
51195931200,"Census Tract 9312, Wise County","Virginia","Wise County",4,3,0,0,2496,2094,284,118,2102,67981,13,0,2,0,0,80,4,0,16,23,37,24
51195931300,"Census Tract 9313, Wise County","Virginia","Wise County",4,3,0,0,2518,2185,210,123,1405,70972,0,0,0,0,0,97,1,1,11,25,48,16
51195931400,"Census Tract 9314, Wise County","Virginia","Wise County",4,3,0,0,2228,2047,110,71,2050,61118,1,0,1,0,1,95,1,0,8,42,26,24
51195931500,"Census Tract 9315, Wise County","Virginia","Wise County",5,4,1,0,2626,2114,323,189,1512,52202,6,0,0,0,0,92,1,1,25,33,27,14
51195931600,"Census Tract 9316, Wise County","Virginia","Wise County",4,3,0,0,2410,2086,199,125,962,61978,1,0,3,0,0,95,1,0,17,38,29,16
51195931700,"Census Tract 9317, Wise County","Virginia","Wise County",5,4,1,0,2408,1867,355,186,735,46876,0,0,0,0,1,96,2,0,26,23,30,21
51197050101,"Census Tract 501.01, Wythe County","Virginia","Wythe County",3,3,0,0,1861,1521,159,181,1534,55773,8,0,5,0,1,80,6,0,16,33,32,19
51197050102,"Census Tract 501.02, Wythe County","Virginia","Wythe County",3,2,0,1,2557,1859,172,526,948,78157,0,0,1,0,0,98,0,0,4,31,41,24
51197050201,"Census Tract 502.01, Wythe County","Virginia","Wythe County",3,2,0,0,1898,1551,162,185,1578,72609,3,0,1,1,3,91,2,0,10,24,46,20
51197050202,"Census Tract 502.02, Wythe County","Virginia","Wythe County",3,2,0,1,2215,1645,172,398,1419,75485,1,0,1,0,0,97,1,0,7,36,32,25
51197050301,"Census Tract 503.01, Wythe County","Virginia","Wythe County",3,2,0,1,2339,1699,212,428,1871,69600,2,0,0,0,0,92,6,0,7,28,34,31
51197050302,"Census Tract 503.02, Wythe County","Virginia","Wythe County",3,2,0,1,2567,1772,211,584,1366,79674,0,0,0,0,0,98,2,0,11,22,41,25
51197050401,"Census Tract 504.01, Wythe County","Virginia","Wythe County",4,3,0,1,2398,1751,217,430,1682,66528,4,0,0,0,0,95,1,0,16,39,38,7
51197050402,"Census Tract 504.02, Wythe County","Virginia","Wythe County",4,3,0,1,2387,1691,280,416,2026,62567,0,0,0,0,1,93,4,2,7,46,31,15
51199050203,"Census Tract 502.03, York County","Virginia","York County",2,1,0,0,2316,1629,668,19,2524,141393,18,0,12,0,2,58,10,0,3,9,24,64
51199050205,"Census Tract 502.05, York County","Virginia","York County",2,1,1,0,2553,1758,720,75,1585,139428,6,0,14,0,0,69,9,2,2,15,26,57
51199050206,"Census Tract 502.06, York County","Virginia","York County",2,1,1,0,2592,1738,824,30,2590,162479,16,0,7,0,2,65,6,3,6,5,17,72
51199050207,"Census Tract 502.07, York County","Virginia","York County",2,2,1,0,1958,1506,449,3,1318,80838,23,0,0,0,16,43,14,4,1,10,70,20
51199050208,"Census Tract 502.08, York County","Virginia","York County",2,1,0,0,1729,1277,443,9,889,101481,20,0,15,0,1,41,20,2,3,10,32,55
51199050303,"Census Tract 503.03, York County","Virginia","York County",2,1,0,0,2339,1718,578,43,2320,122765,11,0,4,0,3,76,6,0,6,12,27,55
51199050304,"Census Tract 503.04, York County","Virginia","York County",2,1,0,0,2950,1830,751,369,1897,150546,9,0,4,0,1,79,6,1,0,19,24,57
51199050305,"Census Tract 503.05, York County","Virginia","York County",2,1,1,0,2142,1525,604,13,1272,119455,12,0,17,0,1,63,3,3,3,15,28,55
51199050306,"Census Tract 503.06, York County","Virginia","York County",2,1,1,0,2220,1530,612,78,2138,103474,8,0,3,0,3,78,8,0,1,22,41,36
51199050401,"Census Tract 504.01, York County","Virginia","York County",2,1,1,0,2763,1882,724,157,1220,142523,5,0,2,0,1,88,4,0,2,19,25,54
51199050402,"Census Tract 504.02, York County","Virginia","York County",2,1,0,0,3060,2050,609,401,1326,148765,1,1,0,0,1,94,3,1,3,20,28,49
51199050500,"Census Tract 505, York County","Virginia","York County",2,2,0,0,2257,1721,518,18,1439,111437,22,1,2,0,6,48,18,4,11,14,44,31
51199050900,"Census Tract 509, York County","Virginia","York County",2,2,1,0,2259,1566,619,74,695,94903,33,0,1,4,3,56,3,0,1,14,41,43
51199051000,"Census Tract 510, York County","Virginia","York County",2,1,1,0,2192,1523,528,141,2058,104733,6,0,3,0,0,85,3,2,3,17,27,52
51199051100,"Census Tract 511, York County","Virginia","York County",2,1,0,0,2946,1891,735,320,2607,149053,13,0,3,0,2,67,15,0,0,12,23,64
51510200102,"Census Tract 2001.02, Alexandria city","Virginia","Alexandria city",1,1,0,0,1816,1280,511,25,1491,142231,17,0,17,0,5,29,15,17,10,18,26,46
51510200104,"Census Tract 2001.04, Alexandria city","Virginia","Alexandria city",1,1,0,0,1550,1083,467,0,1603,104120,35,0,8,0,15,20,14,8,11,8,30,51
51510200105,"Census Tract 2001.05, Alexandria city","Virginia","Alexandria city",1,1,0,0,1165,905,259,1,2215,83915,66,0,5,0,1,17,10,2,12,9,34,45
51510200106,"Census Tract 2001.06, Alexandria city","Virginia","Alexandria city",1,1,0,0,1454,1065,374,15,1440,132077,18,0,10,0,12,40,15,5,8,13,21,58
51510200108,"Census Tract 2001.08, Alexandria city","Virginia","Alexandria city",1,1,0,0,1266,1059,205,2,827,128331,18,5,17,0,1,39,15,5,4,20,12,64
51510200109,"Census Tract 2001.09, Alexandria city","Virginia","Alexandria city",2,1,1,0,2201,1444,755,2,1967,112628,30,0,9,0,11,29,10,11,11,17,29,43
51510200110,"Census Tract 2001.10, Alexandria city","Virginia","Alexandria city",1,1,0,0,1170,990,179,1,1663,139554,17,0,12,0,6,54,7,4,1,3,17,79
51510200111,"Census Tract 2001.11, Alexandria city","Virginia","Alexandria city",1,1,0,0,1351,1084,265,2,1912,123307,23,0,7,0,3,48,13,6,1,5,25,69
51510200201,"Census Tract 2002.01, Alexandria city","Virginia","Alexandria city",1,1,0,0,1784,1226,528,30,1785,149168,25,0,2,0,6,56,5,6,2,4,12,81
51510200202,"Census Tract 2002.02, Alexandria city","Virginia","Alexandria city",1,1,0,0,2695,1587,927,181,603,298635,5,0,8,0,1,78,7,1,0,1,7,92
51510200301,"Census Tract 2003.01, Alexandria city","Virginia","Alexandria city",1,1,0,0,1642,1165,467,10,1346,128056,26,0,12,0,9,31,15,6,5,16,10,68
51510200302,"Census Tract 2003.02, Alexandria city","Virginia","Alexandria city",1,1,0,0,2350,1438,892,20,1415,216207,31,0,4,0,5,40,9,10,10,15,16,60
51510200304,"Census Tract 2003.04, Alexandria city","Virginia","Alexandria city",1,1,0,0,1182,1026,155,1,1803,83816,36,0,11,0,4,35,11,2,6,19,24,51
51510200305,"Census Tract 2003.05, Alexandria city","Virginia","Alexandria city",1,1,0,0,1380,1063,296,21,1331,120255,45,0,4,0,4,27,5,15,8,9,9,75
51510200403,"Census Tract 2004.03, Alexandria city","Virginia","Alexandria city",1,1,0,0,1463,1028,430,5,847,166186,21,0,19,0,3,43,12,3,0,7,20,73
51510200404,"Census Tract 2004.04, Alexandria city","Virginia","Alexandria city",1,1,0,0,1838,1254,580,4,1997,235273,9,0,6,0,2,73,9,0,1,0,9,90
51510200406,"Census Tract 2004.06, Alexandria city","Virginia","Alexandria city",1,1,0,0,1296,1057,238,1,2431,112357,42,0,12,0,7,20,9,11,5,6,33,57
51510200407,"Census Tract 2004.07, Alexandria city","Virginia","Alexandria city",1,1,0,0,1177,1057,119,1,1852,115769,13,0,7,0,7,59,10,4,2,12,21,65
51510200408,"Census Tract 2004.08, Alexandria city","Virginia","Alexandria city",1,1,0,0,1340,1175,165,0,1006,108731,27,0,22,0,18,26,4,3,1,18,31,50
51510200409,"Census Tract 2004.09, Alexandria city","Virginia","Alexandria city",1,1,0,0,1158,972,184,2,3360,93379,39,0,7,0,6,31,12,5,8,20,23,49
51510200500,"Census Tract 2005, Alexandria city","Virginia","Alexandria city",2,1,0,0,1372,1007,364,1,2405,85116,36,5,6,0,6,44,2,2,2,15,31,52
51510200600,"Census Tract 2006, Alexandria city","Virginia","Alexandria city",1,1,0,0,1950,1312,629,9,1787,192910,34,0,6,0,6,29,18,6,3,7,31,59
51510200701,"Census Tract 2007.01, Alexandria city","Virginia","Alexandria city",1,1,0,0,1259,957,302,0,471,139222,8,0,11,0,4,61,15,1,1,4,9,86
51510200703,"Census Tract 2007.03, Alexandria city","Virginia","Alexandria city",1,1,0,0,1568,1161,402,5,1864,165523,22,0,7,0,4,58,7,2,2,10,12,76
51510200704,"Census Tract 2007.04, Alexandria city","Virginia","Alexandria city",1,1,0,0,1124,985,137,2,1710,140943,24,0,5,0,3,55,10,3,0,3,10,87
51510200705,"Census Tract 2007.05, Alexandria city","Virginia","Alexandria city",1,1,0,0,1053,918,135,0,1634,144432,8,0,7,0,1,68,12,4,3,4,6,87
51510200801,"Census Tract 2008.01, Alexandria city","Virginia","Alexandria city",1,1,0,0,2554,1710,834,10,1134,285174,3,0,5,0,2,64,21,5,2,12,5,81
51510200802,"Census Tract 2008.02, Alexandria city","Virginia","Alexandria city",1,1,0,0,1559,1139,413,7,1306,161670,13,3,4,0,6,57,7,10,3,16,11,70
51510200900,"Census Tract 2009, Alexandria city","Virginia","Alexandria city",1,1,0,0,2419,1515,864,40,1850,287395,5,0,2,0,3,82,9,0,0,4,5,91
51510201000,"Census Tract 2010, Alexandria city","Virginia","Alexandria city",1,1,0,0,1326,1030,289,7,2190,121495,7,0,3,0,2,79,8,1,3,5,8,85
51510201100,"Census Tract 2011, Alexandria city","Virginia","Alexandria city",1,1,0,0,2336,1402,842,92,1110,245250,1,0,11,0,7,70,5,6,8,9,9,74
